Experience,Salary
13,140000
13,180000
13,180000
13,180000
13,180000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,185000
13,135000
13,135000
13,185000
14,150000
14,150000
14,130000
14,110000
14,130000
14,130000
14,119224
14,119224
14,139095
14,136449
14,136449
14,136449
14,136449
14,140000
14,115000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,147708
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,195000
14,142360
14,142360
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,140000
14,140000
14,140000
14,140000
14,140000
14,140000
14,140000
14,195000
14,195000
14,195000
14,195000
14,195000
14,185000
14,140000
14,130000
14,130000
14,130000
14,140000
14,140000
14,140000
14,140000
14,140000
14,140000
14,140000
14,140000
14,170000
14,170000
14,170000
14,170000
14,170000
14,170000
14,170000
14,170000
14,170000
14,170000
14,170000
14,170000
14,175000
14,180000
14,180000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,190000
14,140000
14,140000
14,140000
14,140000
14,140000
14,140000
14,185000
14,185000
14,185000
14,185000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,180000
14,175000
14,175000
15,120000
15,150000
15,148437
15,170995
15,171652
15,171652
15,171652
15,143705
15,198000
15,150000
15,150000
15,150000
15,150000
15,150000
15,150000
15,150000
15,150000
15,150000
15,148727
15,155000
15,157000
15,157000
15,157000
15,157000
15,157000
15,157000
15,157000
15,157000
15,190000
15,150000
15,150000
15,180000
15,150000
15,150000
15,150000
15,150000
15,150000
15,150000
15,150000
15,150000
15,150000
15,180000
15,150000
15,185000
15,150000
15,150000
15,180000
15,180000
15,180000
15,180000
15,180000
15,180000
15,180000
15,180000
15,180000
15,180000
15,180000
15,180000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,185000
15,150000
15,150000
16,140000
16,125000
16,130000
16,137489
16,140000
16,154990
16,149748
16,150301
16,150301
16,150301
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,151310
16,190000
16,140000
16,162000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,162000
16,162000
16,162000
16,162000
16,162000
16,162000
16,162000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,160000
16,220000
16,150000
16,150000
16,160000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,190000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,185000
16,190000
16,185000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,185000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,195000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,190000
16,195000
17,149198
17,151670
17,151670
17,151670
17,151670
17,155414
17,155414
17,140000
17,179000
17,168000
17,168000
17,168000
17,168000
17,168000
17,168000
17,168000
17,168000
17,155000
17,160000
17,170000
17,170000
17,170000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,190000
17,190000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,195000
17,200000
17,200000
17,200000
18,105000
18,110000
18,150901
18,152560
18,170000
18,170000
18,170000
18,190000
18,180000
18,180000
18,180000
18,180000
18,180000
18,152168
18,152168
18,152168
18,180000
18,182000
18,182000
18,182000
18,182000
18,182000
18,182000
18,182000
18,190000
18,210000
18,180000
18,180000
18,180000
18,180000
18,180000
18,180000
18,180000
18,180000
18,150000
18,160000
18,160000
18,180000
18,180000
18,180000
18,180000
18,180000
18,180000
18,180000
18,180000
18,180000
18,180000
18,200000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,180000
18,195000
18,195000
18,195000
18,195000
18,195000
18,200000
18,195000
18,195000
18,195000
18,195000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,210000
18,195000
18,195000
18,200000
18,195000
19,120000
19,152726
19,174000
19,170000
19,175000
19,180000
19,140000
19,170000
19,170000
19,170000
19,170000
19,170000
19,190000
19,200000
19,170000
19,185000
19,185000
19,185000
19,185000
19,185000
19,175684
19,176643
19,177347
19,177347
19,177347
19,177347
19,177347
19,177347
19,177347
19,185000
19,185000
19,185000
19,185000
19,185000
19,152203
19,163780
19,163780
19,163780
19,172955
19,172955
19,190000
19,190000
19,190000
19,190000
19,190000
19,190000
19,190000
19,190000
19,150000
19,190000
19,190000
19,190000
19,190000
19,190000
19,190000
19,190000
19,190000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,200000
19,190000
19,200000
19,200000
19,195000
19,200000
19,200000
19,200000
20,110000
20,135000
20,142421
20,142421
20,142421
20,143084
20,154281
20,162231
20,170000
20,170000
20,170000
20,200000
20,167207
20,167924
20,167924
20,167924
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,204000
20,174938
20,174938
20,174938
20,170000
20,220000
20,180000
20,170000
20,210000
20,200000
20,200000
20,200000
20,200000
21,160000
21,250000
21,135000
21,175000
21,180000
21,180000
21,185119
21,185119
21,187081
21,187081
21,187951
21,168906
21,180367
21,180367
21,180367
21,180367
21,174305
21,166512
21,166512
21,170226
21,173582
21,174985
21,174985
21,174985
21,180000
21,180000
22,180000
22,174324
22,181132
22,181132
22,165919
22,165919
22,181902
22,182506
22,182506
22,182506
22,179045
22,182237
22,160000
22,160000
22,219000
22,219000
22,219000
22,219000
22,219000
22,219000
22,219000
22,219000
22,220000
22,220000
22,220000
22,220000
22,220000
22,220000
22,220000
22,220000
23,181699
23,181699
23,173851
23,173851
23,175966
23,175966
23,182392
23,182392
23,182392
23,228000
23,181021
23,181021
23,188288
23,225000
23,225000
23,225000
23,225000
23,225000
23,225000
23,225000
23,225000
23,161568
23,161568
24,166828
24,178284
24,174726
24,192211
24,240000
24,240000
24,240000
24,240000
24,240000
24,240000
24,240000
24,240000
24,250000
25,250000
25,166958
25,166958
25,166958
25,168287
25,168287
25,179756
25,179756
25,179756
25,179987
25,180000
25,178859
25,178859
25,181714
25,181714
26,184816
26,194638
26,191159
26,185462
26,185982
26,185982
26,185982
27,183417
27,186794
27,186794
27,186794
27,190004
27,190004
27,190596
27,190596
27,190596
27,190596
28,192292
28,192292
28,192292
28,193964
28,193964
28,186610
28,187120
28,191239
28,191239
28,191239
28,191239
28,182013
28,188484
28,188484
29,191915
30,186321
30,184660
31,193746
32,195270
32,195270
32,195270
