Age,Salary
41,185000
41,185000
41,185000
41,185000
41,185000
41,130000
41,165000
41,165000
41,175000
41,138000
41,140000
41,140000
41,140000
41,140000
41,140000
41,140000
41,140000
41,185000
41,185000
41,185000
41,185000
41,185000
41,185000
41,148727
41,155000
41,157000
41,157000
41,157000
41,157000
41,157000
41,157000
41,157000
41,157000
41,190000
41,151310
41,190000
42,110000
42,160000
42,130000
42,130000
42,130000
42,130000
42,130000
42,130000
42,130000
42,137489
42,150901
42,115000
42,110000
42,110000
42,130000
42,130000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,180000
42,175684
42,176643
42,177347
42,177347
42,177347
42,177347
42,177347
42,177347
42,177347
42,130000
42,170000
42,170000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,130000
42,130000
42,130000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,170000
42,175000
42,180000
42,180000
42,190000
42,190000
42,190000
42,190000
42,190000
42,190000
42,190000
42,190000
42,190000
42,150000
42,140000
42,162000
43,130000
43,120000
43,140000
43,105000
43,140000
43,149198
43,152560
43,152726
43,142421
43,142421
43,142421
43,143084
43,154281
43,162231
43,165919
43,165919
43,170000
43,170000
43,170000
43,165000
43,198000
43,160000
43,155414
43,155414
43,185000
43,185000
43,185000
43,185000
43,185000
43,167207
43,167924
43,167924
43,167924
43,185119
43,185119
43,187081
43,187081
43,187951
43,165000
43,170000
43,180000
43,180000
43,180000
43,180000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,185000
43,150000
43,180000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,160000
43,162000
43,162000
43,162000
43,162000
43,162000
43,162000
43,162000
43,140000
43,179000
44,130000
44,130000
44,110000
44,130000
44,130000
44,125000
44,130000
44,110000
44,150000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,152168
44,152168
44,152168
44,152203
44,168906
44,170000
44,150000
44,150000
44,150000
44,150000
44,150000
44,150000
44,150000
44,150000
44,150000
44,180000
44,160000
44,160000
44,160000
44,160000
44,160000
44,160000
44,160000
44,160000
44,160000
44,220000
44,168000
44,168000
44,168000
44,168000
44,168000
44,168000
44,168000
44,168000
44,182000
44,182000
44,182000
44,182000
44,182000
44,182000
44,182000
44,190000
44,210000
44,172955
44,172955
45,110000
45,110000
45,174000
45,250000
45,140000
45,175000
45,180000
45,130000
45,130000
45,130000
45,130000
45,130000
45,130000
45,130000
45,130000
45,130000
45,130000
45,130000
45,130000
45,130000
45,140000
45,140000
45,140000
45,150000
45,163780
45,163780
45,163780
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,204000
45,180367
45,180367
45,180367
45,180367
45,181902
45,182506
45,182506
45,182506
45,120000
45,120000
45,135000
45,135000
45,185000
45,140000
45,140000
45,140000
45,140000
45,140000
45,140000
45,185000
45,185000
45,185000
45,185000
45,150000
45,185000
45,150000
45,150000
45,160000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,185000
45,190000
45,155000
45,180000
45,180000
45,180000
45,180000
45,180000
45,180000
45,180000
45,180000
45,190000
45,190000
45,190000
45,190000
45,190000
45,190000
45,190000
45,190000
45,170226
46,120000
46,174324
46,181699
46,181699
46,166828
46,166958
46,166958
46,166958
46,140000
46,170000
46,135000
46,140000
46,140000
46,140000
46,140000
46,160000
46,160000
46,160000
46,160000
46,160000
46,174938
46,174938
46,174938
46,174305
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,150000
46,150000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,185000
46,190000
46,160000
46,150000
46,160000
46,160000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,180000
46,150000
46,170000
46,220000
47,135000
47,170000
47,170000
47,170000
47,170000
47,170000
47,190000
47,200000
47,170000
47,170000
47,178859
47,178859
47,175000
47,175000
47,180000
47,180000
47,185000
47,190000
47,190000
47,190000
47,190000
47,190000
47,190000
47,190000
47,170000
47,170000
47,170000
47,190000
47,190000
47,190000
47,190000
47,190000
47,190000
47,190000
47,190000
47,180000
47,173582
47,174985
47,174985
47,174985
47,180000
47,160000
47,160000
48,173851
48,173851
48,190000
48,170000
48,175000
48,180000
48,180000
48,180000
48,185000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,190000
48,180000
48,200000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,210000
48,200000
48,170000
48,219000
48,219000
48,219000
48,219000
48,219000
48,219000
48,219000
48,219000
48,181021
48,181021
48,188288
48,192211
48,194638
49,160000
49,181132
49,181132
49,178284
49,179045
49,182237
49,182392
49,182392
49,182392
49,228000
49,174726
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,185000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,180000
49,220000
49,220000
49,220000
49,220000
49,220000
49,220000
49,220000
49,220000
50,250000
50,175966
50,175966
50,166512
50,166512
50,150000
50,150000
50,190000
50,190000
50,195000
50,195000
50,195000
50,195000
50,195000
50,195000
50,195000
50,180000
50,195000
50,195000
50,195000
50,195000
50,195000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,200000
50,210000
50,225000
50,225000
50,225000
50,225000
50,225000
50,225000
50,225000
50,225000
51,180000
51,186610
51,190000
51,190000
51,190000
51,190000
51,200000
51,200000
51,240000
51,240000
51,240000
51,240000
51,240000
51,240000
51,240000
51,240000
51,191159
52,168287
52,168287
52,200000
52,184816
52,186794
52,186794
52,186794
52,187120
52,200000
52,161568
52,161568
52,250000
52,185462
52,185982
52,185982
52,185982
52,190596
52,190596
52,190596
52,190596
53,180000
53,195000
53,195000
53,181714
53,181714
54,179756
54,179756
54,179756
54,179987
54,183417
54,192292
54,192292
54,192292
54,191915
54,186321
54,191239
54,191239
54,191239
54,191239
54,193746
54,195270
54,195270
54,195270
54,190000
54,190000
54,190000
54,190000
54,190000
54,190000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,195000
54,182013
54,188484
54,188484
54,184660
55,193964
55,193964
55,190000
55,190000
55,210000
55,210000
55,210000
55,210000
55,210000
55,210000
55,210000
56,195000
56,195000
56,195000
56,195000
56,195000
56,195000
56,195000
56,195000
56,195000
57,195000
57,195000
57,200000
58,190004
58,190004
58,195000
58,200000
58,200000
58,200000
60,195000
61,200000
61,200000
62,200000
62,200000
62,200000
62,200000
62,200000
