Age,Salary
44,190000
44,157872
44,160000
44,161621
44,162454
44,162454
44,162454
44,183000
44,183000
44,183000
44,183000
44,183000
44,183000
44,183000
45,167015
45,167015
45,167015
45,167015
45,171036
45,171468
45,171468
45,171468
45,140000
45,160000
45,180000
45,80000
45,160000
45,160000
45,183530
45,174336
45,174336
45,174336
45,174436
45,120000
45,150000
45,150000
45,160000
45,160000
45,193000
45,181285
45,172925
46,155795
46,155795
46,155795
46,155795
46,150248
46,150729
46,150729
46,150729
46,139398
46,139398
46,180000
46,140000
46,170000
46,180000
46,160000
46,185000
46,220000
46,174821
46,174821
46,174821
46,168304
47,180000
47,175000
47,170000
47,170000
48,140000
48,163209
48,168691
48,180000
48,180000
48,185038
48,185038
48,185038
48,185038
48,185038
48,184006
48,184480
48,184480
48,170000
48,170000
48,170000
48,170000
48,170000
48,170000
48,170000
48,170000
48,170000
48,170000
48,170000
48,190000
48,190000
48,190000
48,190000
49,120177
49,120177
49,154207
49,154207
49,150000
49,150000
49,180000
49,180000
49,180000
49,180000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,195000
49,210000
49,210000
49,200000
49,200000
49,200000
49,200000
49,200000
49,200000
49,200000
49,200000
49,178684
49,178684
49,178684
49,178684
50,130000
50,160000
50,150000
50,180000
50,177177
50,177862
50,177862
50,177862
50,180000
50,160000
50,150000
50,180000
50,180000
50,180000
50,190000
50,190000
50,190000
50,190000
50,190000
50,190000
50,190000
50,190000
50,190000
50,190000
50,190000
50,190000
50,177002
50,182768
50,183690
50,192756
50,192756
50,192756
50,192344
50,185000
50,190000
50,190000
50,190000
50,180000
50,180000
50,180000
51,130000
51,190000
51,170000
51,190000
51,190000
51,190000
51,190000
51,190000
51,190000
51,190000
51,190000
51,177913
51,185000
52,170000
52,186963
52,186963
52,190000
52,180958
52,194214
52,194778
52,194778
52,194778
54,190000
54,191818
54,191267
54,191267
54,191267
54,191267
54,191510
54,191510
54,191510
55,183020
55,190543
55,190543
55,190543
55,183138
56,210000
56,197354
57,188232
57,188232
57,121450
57,121450
57,191790
57,191790
58,195000
60,179180
60,179180
60,188651
60,188651
